Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
prdbkserv1ces17w.webcindario.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sspuppetsfr.firebaseapp.com,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
evri-parcela.cn,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
messenger-security-notification-ads.one,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1
share.hsforms.com,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
2ww.me,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
metrocastcommunicationadminmailserviceconnectionupdate001.weebly.com,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1
allegro-lokalnie.ofeir28387923019.lat,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
fashionnvren.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
kleinanzelgen.de.57561718.my,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,1
l.wl.co,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1
verificacion-pago-cuenta.com,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
brave-type-532973.framer.app,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
tinu.be,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1
person.formstack.com,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,1
factumebase.firebaseapp.com,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
customer-p.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
usdt-gateway-vip.netlify.app,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
kundengmxnet.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
allegro.ofeta812372398455.click,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
allegrolokalnie.pl78646.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
at-t-2crjn.daftpage.com,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
luxxstudiox.wixstudio.com,0,0,0,2,0,0,0,0,0,1,1,1,1,0,1,0,1
newsmthhhhdsasc.netlify.app,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
signdd.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
appsuite-trezero.wixstudio.com,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
verication-casefb858920.vercel.app,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1
bafkreiadt5vxhsmzwrhw3zekasocp7wde35snlqzhrgauzx5m7biswf3x4.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
pub-0d8e0c69d3d34567ab3eddaa8aedf1d0.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
allegrolokalnie.pl-oferta879836048.shop,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
hometax.wuaze.com,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
wahtatsrapp-cs.io,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
secure-site-editor--osinachifresh55.replit.app,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
tx.gov-osg.help,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
our-desktop.wixstudio.com,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
flow.page,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
pub-f5c1594ec06641dcba66517b02635237.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1
primeamzabo003.pro,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
adfs.pb3.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
kleinanzeigen.xxzlaw.com,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1
msoiaxsk.us.cc,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
dgfoodsnet.myportfolio.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
allegrolokalnie.pl-oferta62849002.cfd,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
kakaooathdyej7762344566212tt24r5thw4wy6w4665.weebly.com,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1
ca24148.tw1.ru,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,1,0,1
vk.com,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1
shaw-103929.square.site,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
droits-renouvellement.com,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1
bradesco.sincronizacaopjonline.click,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
makewayssecure.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
pub-639070cfb2a844be8fbc4a2a91242fcb.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1
f0e.87c.mytemp.website,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
vehfvwefev.ulcraft.com,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
lock-v2-truthofficial.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
e8-okx-pc.net,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
scsrxbs.com,0,0,1,7,0,0,0,0,0,0,0,0,1,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,0,1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
pcn-noticuq.cyou,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
c36c368022d.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1
billingccways.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
usa-ledgercdn.wixstudio.com,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
powr.io,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
mailprijavabhtelecomwebmail.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
metfmasktensnwlg.gitbook.io,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
sp11ct-zenril-biz8-dorvak-plenor.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
ee-info-update.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
dossierpens.com,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
sc.bdfrz.cam,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
hfadiamanna.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1
swisshilfe.cluster1.easy-hebergement.net,0,0,1,2,0,0,0,1,0,1,1,1,1,0,1,0,1
sp11ct-folzan-biz8-pravik-melkor.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
io-web-ec451.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
suuitrzr.wixstudio.com,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
us18.campaign-archive.com,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1
spacetricgroup.com,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1
ghjkl-17a52.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
ytxqltech.com,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,1
srdqsd797sd9fq.firebaseapp.com,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
asacanelbrazzz.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1
go.ly,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1
sites.google.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,1,0,1
respondto.forms.app,0,0,1,2,0,0,0,0,0,1,1,1,1,0,1,0,1
qrco.de,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1
google.com,0,0,0,3,0,0,0,0,0,1,0,1,1,0,1,0,1
start72.godaddysites.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
suited-trazo.wixstudio.com,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
ulys-autoroute-pass.com,0,0,0,2,0,0,0,1,1,0,1,1,1,1,1,1,1
allegrolokalnie.pl018986702306.cfd,0,0,1,3,0,0,0,0,1,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
atualizarpfnet.digital,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
intro-coinbaze.wixstudio.com,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
enledgr-eng.wixstudio.com,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
solicitudenlineabcol.duckdns.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
beif.com.mx,0,1,1,6,0,0,0,0,1,0,1,1,1,1,1,1,1
helsan.com,0,0,1,8,0,0,0,0,0,0,0,1,1,0,1,0,1
reditos-parati.webcindario.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
dpd.yavnexor.cfd,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
device-ledgrercdn.wixstudio.com,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
pedagio-eletronico.vercel.app,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
l.wl.co,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1
pub-a492c8f0efeb4a1d9b17e32a5abc162a.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1
reachhub.ge,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
enstart-ledgeapp.wixstudio.com,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
vuno.top,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1
q-r.to,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1
gouv-fr.weebly.com,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
aivrcmx.vercel.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
bradesco.suportereparaempresa.info,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
allegro.okazja-na-lato-2026-o45rgve.sbs,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
bhdlineasupp.webcindario.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
msjulxsk.us.cc,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
inicio-pr0du.webcindario.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
allegro-lokalnie.smar9438-65j.cfd,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
homepage-ledegr-apps.wixstudio.com,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
noobs.jour2685494.pro,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
allegro.1200000498.casa,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
livedesktop-us.wixstudio.com,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
fe30zv-33bql-wjwz-oc4fk-o1w.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
hwanr.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
globalvoice.jp,0,0,1,3,0,0,0,0,0,0,0,1,1,1,1,1,1
support-abovideo.help,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
allegro.pl-l2r3s.sbs,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
seemichoacan.hstn.me,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
indexmalwebmail.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
flowcode.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,1,1
att-105410.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
mozarez.firebaseapp.com,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
allegrolokalnie.0183678235319.xyz,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
trezostarten.framer.ai,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1
workcontrolcenter.pages.dev,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
zvwt-jcyv-qfk-nn9vq-vb66.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
denvacarrie46.wixsite.com,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
lendingtreeusa.vercel.app,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
daumo98rytyoiturjfdckuh.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
onlinemyfairpointwebmailcenter.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
siriusmultimedia.com,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1
waeofdpflifnkf.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
allegro.53423199gg88.biz,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
buscavrbfwepynpqt.firebaseapp.com,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
conuant.firebaseapp.com,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
mail-chettinad-com.weebly.com,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
34ew3br.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
ospdrxdplmjfplmuanbzowpgbjhiyzvlsmlyvwuwutgepqbewl.arweave.net,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1
amindwebmailupdate.weeblysite.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
q-r.to,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
us7.campaign-archive.com,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
pub-d27463c25a494efeba2de859778d9bbe.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1
share-eu1.hsforms.com,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1
nasrgdfjhqwe.eu.cc,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1
lycustechnologies.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
ativacaobiaonline.info,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
allegro.pl-oferta6482538.click,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
7658945643.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
goldenbillerupdate.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
accstarts-ledgrcdn.wixstudio.com,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
meojrbal.com,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
cpcontacts.20-244-0-63.cprapid.com,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
helsingborg-se.weebly.com,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
claim-8e.netlify.app,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
tinyurl.com,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
loginaccountheree.start.page,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1
affactor-f4180.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
sp0ct-selvix-biz-valqor-belrem.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
lite.evernote.com,0,0,1,2,0,0,0,0,0,1,0,1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
hruuwvhemhngg.firebaseapp.com,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
wilainaiasteamworkspace.myclickfunnels.com,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1
danvilletelcosecureaccountlogin.weeblysite.com,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1
solarservicehouse.com,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
bafkreidrnfrxlt7i4v6t6mawvydkawpwj7zyp7vqt5xdrol64ezlho5lju.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
pandize2026.ibh5fu.info,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
deboutgang.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
hdhehdses.w3spaces.com,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
gov-oai.help,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1
debremzers.web.app,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
n8qv3xt.skin,0,0,0,3,0,0,0,0,1,0,1,1,1,1,1,1,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
suportenetempresaspj.net,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
itau2viadafatura.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
esspace-lcients.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
servicepeagefrance.org,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
inf-support07.im,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
eu.jotform.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1
pub-2d670b64311344f2b6abeac588b21f9a.r2.dev,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1
l.wl.co,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
train26-promo.com,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
boukake.info4572531.pro,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
bounioul.info4572531.pro,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
qrcodeveloper.com,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
storage.cloud.google.com,0,1,1,2,0,0,0,0,0,1,0,1,1,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
coteeazur.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
share-eu1.hsforms.com,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1
buildyourfutureecuador.free.nf,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1
pls-wait-for-page.web.app,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
allegrolokalnie.pl-035.cfd,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
forms.clickup.com,0,0,1,4,0,0,0,0,0,1,0,1,1,0,1,0,1
appssuitess.wixstudio.com,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
docs.google.com,0,0,1,4,0,0,0,0,0,1,0,1,1,0,1,0,1
new.express.adobe.com,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,1
us9.campaign-archive.com,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1
mapsforeurope019.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
sp1ct6-slortek-biz-plovnix-fraplor.pages.dev,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
xrytsukfyr6ygasfxcgjh-ryyzxsctuyjdvkytkdrsu6ytg.teemill.com,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1
43.156.0.130,1,0,1,3,1,0,0,0,0,0,1,1,1,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
vid-lv.firebaseapp.com,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
brt.ieafov.click,0,0,1,2,0,0,0,0,1,0,1,1,1,1,1,1,1
ca.votre-espace-clients.com,0,0,0,2,0,0,0,1,1,0,1,1,1,1,1,1,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
l.ead.me,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
qrco.de,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,1
web.tegccm.top,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
airmillees.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
2fqllg.share-eu1.hsforms.com,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1
platform-trexorcdn.wixstudio.com,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
allegrolokalnie.aui74391230857j54.shop,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1
bafybeiekcmol7rfl4i5oa7nwm6hs5gn4premtzltkpvnmv4jnhlr7jxaby.ipfs.dweb.link,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
homepagel-ledzestart.wixstudio.com,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1
louchagne.hub-9184898.pro,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
inexpensive-octopus-567597.framer.app,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
atmc-webmailzimbra.weeblysite.com,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
yoydzs.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1
did.li,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
yuyufgkkg.weebly.com,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
niralist.com.tr,0,0,1,5,0,0,1,0,0,0,0,0,1,0,1,0,1
noumeabourali00120.firebaseapp.com,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1
